,CensusId,State,County,Unemployment,Latitude,Longitude
2421,46121,South Dakota,Todd,25.4,43.2115664,-100.7097867
2422,46123,South Dakota,Tripp,2.1,43.2255461,-97.96590499999999
2423,46125,South Dakota,Turner,2.5,43.3355563,-97.179026
2424,46127,South Dakota,Union,2.9,42.8621348,-96.7065914
2425,46129,South Dakota,Walworth,5.8,45.381146,-100.0944336
2426,46135,South Dakota,Yankton,3.6,42.87110879999999,-97.39728129999999
2427,46137,South Dakota,Ziebach,27.4,44.8481045,-101.702202
2428,47001,Tennessee,Anderson,7.7,36.0809574,-84.2278796
2429,47003,Tennessee,Bedford,7.7,35.4702472,-86.4592091
2430,47005,Tennessee,Benton,14.3,35.1742411,-84.6535468
2431,47007,Tennessee,Bledsoe,9.6,35.6028856,-85.2308414
2432,47009,Tennessee,Blount,7.8,35.6710541,-83.8473015
2433,47011,Tennessee,Bradley,11.2,35.1937778,-84.8567932
2434,47013,Tennessee,Campbell,9.9,36.3817326,-84.1857115
2435,47015,Tennessee,Cannon,12.9,35.8070317,-86.05296039999999
2436,47017,Tennessee,Carroll,11.5,35.9917193,-88.4016041
2437,47019,Tennessee,Carter,8.1,36.2638604,-82.12783999999999
2438,47021,Tennessee,Cheatham,7.8,36.184749,-87.10237459999999
2439,47023,Tennessee,Chester,13.5,35.4270939,-88.6723578
2440,47025,Tennessee,Claiborne,8.2,36.4830423,-83.63484299999999
2441,47027,Tennessee,Clay,7.2,36.5701766,-85.56121
2442,47029,Tennessee,Cocke,11.1,35.9359517,-83.12200740000002
2443,47031,Tennessee,Coffee,8.8,35.4576849,-86.05296039999999
2444,47033,Tennessee,Crockett,7.4,35.7812386,-89.1324866
2445,47035,Tennessee,Cumberland,9.0,35.8994729,-85.02334599999999
2446,47037,Tennessee,Davidson,7.2,36.1342563,-86.8220341
2447,47039,Tennessee,Decatur,10.1,35.5147939,-84.7902223
2448,47041,Tennessee,DeKalb,7.6,35.9728357,-85.80766
2449,47043,Tennessee,Dickson,7.5,36.0770048,-87.3877899
2450,47045,Tennessee,Dyer,6.6,36.0667348,-88.99395489999999
2451,47047,Tennessee,Fayette,8.5,35.1257427,-89.4742177
2452,47049,Tennessee,Fentress,10.4,36.37106,-84.8984775
2453,47051,Tennessee,Franklin,9.5,35.9250637,-86.8688899
2454,47053,Tennessee,Gibson,9.5,35.8753458,-88.846728
2455,47055,Tennessee,Giles,9.9,35.0894745,-86.9824288
2456,47057,Tennessee,Grainger,9.5,36.3059333,-83.54965659999999
2457,47059,Tennessee,Greene,8.7,36.1347943,-82.82097399999999
2458,47061,Tennessee,Grundy,10.2,35.4013452,-85.684578
2459,47063,Tennessee,Hamblen,10.1,36.2054334,-83.2934086
2460,47065,Tennessee,Hamilton,8.0,35.1618966,-85.14793639999999
2461,47067,Tennessee,Hancock,12.1,36.5456022,-83.2077645
2462,47069,Tennessee,Hardeman,18.7,35.1229172,-89.0179332
2463,47071,Tennessee,Hardin,13.9,35.1142443,-88.24611829999999
2464,47073,Tennessee,Hawkins,10.0,36.4445545,-82.95015579999999
2465,47075,Tennessee,Haywood,10.5,35.593858,-89.2621216
2466,47077,Tennessee,Henderson,9.4,35.4392435,-88.641441
2467,47079,Tennessee,Henry,9.7,36.2039488,-88.4197705
2468,47081,Tennessee,Hickman,8.6,35.80127969999999,-87.460397
2469,47083,Tennessee,Houston,8.1,35.2414681,-87.91780519999999
2470,47085,Tennessee,Humphreys,8.9,36.0245773,-87.7369607
2471,47087,Tennessee,Jackson,14.5,35.6145169,-88.81394689999999
2472,47089,Tennessee,Jefferson,9.1,36.0417825,-83.46435509999999
2473,47091,Tennessee,Johnson,9.0,36.3134397,-82.3534727
2474,47093,Tennessee,Knox,6.5,35.9874629,-83.9419784
2475,47095,Tennessee,Lake,10.1,36.3171793,-86.4819637
2476,47097,Tennessee,Lauderdale,13.4,35.7838834,-89.6628111
2477,47099,Tennessee,Lawrence,10.8,35.2761735,-87.460397
2478,47101,Tennessee,Lewis,7.7,35.4962054,-87.5000082
2479,47103,Tennessee,Lincoln,7.6,35.1239397,-86.6207943
2480,47105,Tennessee,Loudon,8.9,35.7328541,-84.3338112
2481,47107,Tennessee,McMinn,9.3,35.4037048,-84.6479124
2482,47109,Tennessee,McNairy,14.9,35.1183208,-88.55653099999999
2483,47111,Tennessee,Macon,7.4,35.1531441,-89.4897984
2484,47113,Tennessee,Madison,8.4,36.25620019999999,-86.7143516
2485,47115,Tennessee,Marion,6.7,35.0928512,-85.64348700000001
2486,47117,Tennessee,Marshall,8.4,35.4792517,-86.7818523
2487,47119,Tennessee,Maury,7.7,35.6195242,-87.14228949999999
2488,47121,Tennessee,Meigs,15.0,35.519359,-84.79420909999999
2489,47123,Tennessee,Monroe,12.5,35.471793,-84.2278796
2490,47125,Tennessee,Montgomery,9.7,36.4960406,-87.460397
2491,47127,Tennessee,Moore,6.5,35.2700506,-86.357952
2492,47129,Tennessee,Morgan,8.5,36.1004285,-84.6479124
2493,47131,Tennessee,Obion,11.2,36.2589567,-89.19173529999999
2494,47133,Tennessee,Overton,7.7,36.3880346,-85.31362179999999
2495,47135,Tennessee,Perry,9.5,35.6786596,-87.89424509999999
2496,47137,Tennessee,Pickett,4.9,36.5541091,-85.14793639999999
2497,47139,Tennessee,Polk,10.9,35.1371578,-84.56414699999999
2498,47141,Tennessee,Putnam,8.4,36.134602,-85.47880649999999
2499,47143,Tennessee,Rhea,11.1,35.5927914,-84.981754
2500,47145,Tennessee,Roane,9.8,35.836117,-84.56414699999999
2501,47147,Tennessee,Robertson,8.4,36.5250666,-86.86218269999999
2502,47149,Tennessee,Rutherford,6.8,36.1275673,-88.98589880000002
2503,47151,Tennessee,Scott,14.1,36.3976209,-84.5222189
2504,47153,Tennessee,Sequatchie,9.0,35.1155452,-85.59435309999999
2505,47155,Tennessee,Sevier,7.4,35.8271682,-83.5070203
2506,47157,Tennessee,Shelby,10.3,35.1268552,-89.9253233
2507,47159,Tennessee,Smith,5.2,36.2388468,-85.971322
2508,47161,Tennessee,Stewart,10.1,36.5023236,-87.77633329999999
2509,47163,Tennessee,Sullivan,8.2,36.4933147,-82.34518899999999
2510,47165,Tennessee,Sumner,6.0,36.4718084,-86.49965460000001
2511,47167,Tennessee,Tipton,10.6,35.5217179,-89.7379958
2512,47169,Tennessee,Trousdale,10.5,36.396385,-86.15482689999999
2513,47171,Tennessee,Unicoi,13.7,36.1953862,-82.3495818
2514,47173,Tennessee,Union,9.5,36.4242303,-89.0570096
2515,47175,Tennessee,Van Buren,11.2,35.6996916,-85.47880649999999
2516,47177,Tennessee,Warren,8.0,35.7115652,-85.80766
2517,47179,Tennessee,Washington,6.2,36.3321016,-82.5185837
2518,47181,Tennessee,Wayne,12.2,35.282369,-87.77633329999999
2519,47183,Tennessee,Weakley,11.2,36.3428865,-88.7108964
2520,47185,Tennessee,White,10.5,35.9189882,-85.52002399999999
2521,47187,Tennessee,Williamson,4.2,35.9179271,-86.86218269999999
2522,47189,Tennessee,Wilson,6.5,36.1626241,-86.2970998
2523,48001,Texas,Anderson,4.3,30.4876971,-95.9924515
2524,48003,Texas,Andrews,3.9,32.31871580000001,-102.5457155
2525,48005,Texas,Angelina,9.1,31.2704698,-94.645035
2526,48007,Texas,Aransas,6.8,27.8339158,-97.06109939999999
2527,48009,Texas,Archer,3.0,33.5956593,-98.6256128
2528,48011,Texas,Armstrong,1.1,26.9224703,-97.7898963
2529,48013,Texas,Atascosa,6.5,29.26483409999999,-98.7348026
2530,48015,Texas,Austin,6.2,30.267153,-97.7430608
2531,48017,Texas,Bailey,4.3,33.4320531,-96.16580909999999
2532,48019,Texas,Bandera,4.8,29.7266131,-99.0736462
2533,48021,Texas,Bastrop,9.8,30.1104947,-97.3152701
2534,48023,Texas,Baylor,1.4,31.5497007,-97.1143046
2535,48025,Texas,Bee,7.0,28.3624206,-97.69822719999999
2536,48027,Texas,Bell,9.5,31.134411,-97.5247243
2537,48029,Texas,Bexar,7.4,29.4200763,-98.5721016
2538,48031,Texas,Blanco,6.4,30.0979862,-98.4214095
2539,48033,Texas,Borden,0.7,29.6913451,-96.70192
2540,48035,Texas,Bosque,7.9,31.8507607,-97.69822719999999
2541,48037,Texas,Bowie,8.5,33.5589953,-97.84864569999999
2542,48039,Texas,Brazoria,5.4,29.0444147,-95.5691126
2543,48041,Texas,Brazos,6.4,30.6504141,-96.3226072
2544,48043,Texas,Brewster,4.9,29.6629938,-103.3587288
2545,48045,Texas,Briscoe,4.7,35.5837351,-100.290072
2546,48047,Texas,Brooks,19.8,27.0273057,-98.2212979
2547,48049,Texas,Brown,4.3,31.7705105,-98.92453429999999
2548,48051,Texas,Burleson,7.5,32.5420821,-97.3208492
2549,48053,Texas,Burnet,5.1,30.75823759999999,-98.2283585
2550,48055,Texas,Caldwell,5.2,30.5313152,-96.69303029999999
2551,48057,Texas,Calhoun,7.2,28.4169365,-96.663812
2552,48059,Texas,Callahan,5.4,32.2728116,-99.456155
2553,48061,Texas,Cameron,10.0,30.8532454,-96.9769304
2554,48063,Texas,Camp,8.5,32.9567043,-94.99744609999999
2555,48065,Texas,Carson,1.7,35.4578717,-101.4339148
2556,48067,Texas,Cass,9.2,33.09443420000001,-94.315422
2557,48069,Texas,Castro,4.7,34.4985047,-102.3463875
2558,48071,Texas,Chambers,7.8,29.7524956,-94.6863782
2559,48073,Texas,Cherokee,6.4,30.9814776,-98.7083207
2560,48075,Texas,Childress,5.2,34.4264529,-100.2040019
2561,48077,Texas,Clay,6.8,30.3903626,-96.3441253
2562,48079,Texas,Cochran,8.5,33.5643803,-102.8975098
2563,48081,Texas,Coke,3.1,31.82776629999999,-100.5296115
2564,48083,Texas,Coleman,8.2,31.8273679,-99.4264532
2565,48085,Texas,Collin,4.9,33.1795213,-96.49297969999999
2566,48087,Texas,Collingsworth,5.2,35.0351623,-100.3497895
2567,48089,Texas,Colorado,4.2,29.98556,-97.1338899
2568,48091,Texas,Comal,4.9,29.8105572,-98.2212979
2569,48093,Texas,Comanche,4.5,31.8973693,-98.60365809999999
2570,48095,Texas,Concho,2.8,31.3431641,-99.8124935
2571,48097,Texas,Cooke,7.0,33.6672185,-97.35165579999999
2572,48099,Texas,Coryell,9.5,31.4774358,-97.87216
2573,48101,Texas,Cottle,7.5,34.159117,-100.3497895
2574,48103,Texas,Crane,5.2,31.3973624,-102.3501419
2575,48105,Texas,Crockett,1.8,31.3182359,-95.4566136
2576,48107,Texas,Crosby,10.0,29.9118885,-95.0621512
2577,48109,Texas,Culberson,6.5,31.347767,-104.4723301
2578,48111,Texas,Dallam,5.6,36.20745,-102.5298028
2579,48113,Texas,Dallas,7.6,32.7766642,-96.79698789999999
2580,48115,Texas,Dawson,9.5,31.8940478,-96.71471269999999
2581,48117,Texas,Deaf Smith,5.4,35.0017354,-102.5298028
2582,48119,Texas,Delta,13.6,33.3493128,-95.77212039999999
2583,48121,Texas,Denton,5.7,33.2148412,-97.13306829999999
2584,48123,Texas,DeWitt,6.8,29.1235194,-97.35165579999999
2585,48125,Texas,Dickens,13.6,33.6217516,-100.836521
2586,48127,Texas,Dimmit,10.3,28.4116514,-99.8124935
2587,48129,Texas,Donley,3.9,34.9875355,-100.8903099
2588,48131,Texas,Duval,10.9,27.7525271,-98.5721016
2589,48133,Texas,Eastland,4.4,32.4015198,-98.81756229999999
2590,48135,Texas,Ector,5.2,33.5773281,-96.27331450000001
2591,48137,Texas,Edwards,4.9,29.9282955,-100.439656
2592,48139,Texas,Ellis,6.5,32.2619765,-96.83509989999999
2593,48141,Texas,El Paso,8.4,31.7618778,-106.4850217
2594,48143,Texas,Erath,4.1,32.17934040000001,-98.2212979
2595,48145,Texas,Falls,7.2,31.1636412,-97.0068393
2596,48147,Texas,Fannin,6.7,28.6968366,-97.23669319999999
2597,48149,Texas,Fayette,1.8,29.8896442,-96.83509989999999
2598,48151,Texas,Fisher,7.2,32.7398733,-100.3497895
2599,48153,Texas,Floyd,8.0,33.148727,-96.24497799999999
2600,48155,Texas,Foard,9.7,33.9865825,-99.7678687
2601,48157,Texas,Fort Bend,5.1,29.5692614,-95.81428849999999
2602,48159,Texas,Franklin,6.6,31.0260194,-96.4852444
2603,48161,Texas,Freestone,4.9,31.7534889,-96.15269850000001
2604,48163,Texas,Frio,5.2,28.831355,-99.1013498
2605,48165,Texas,Gaines,4.0,32.6987519,-102.7135121
2606,48167,Texas,Galveston,7.5,29.3013479,-94.7976958
2607,48169,Texas,Garza,2.0,33.1955897,-101.2523792
2608,48171,Texas,Gillespie,6.8,30.31499299999999,-98.92453429999999
2609,48173,Texas,Glasscock,2.5,31.912308,-101.6157773
2610,48175,Texas,Goliad,9.3,28.6683252,-97.38832649999999
2611,48177,Texas,Gonzales,6.5,29.5016257,-97.4524926
2612,48179,Texas,Gray,5.4,35.3352558,-100.8903099
2613,48181,Texas,Grayson,7.8,33.7062406,-96.663812
2614,48183,Texas,Gregg,5.9,32.4892547,-94.8520636
2615,48185,Texas,Grimes,6.2,30.4829853,-95.9832577
2616,48187,Texas,Guadalupe,5.7,29.6477307,-97.87216
2617,48189,Texas,Hale,8.1,34.1064941,-101.8891721
2618,48191,Texas,Hall,11.5,34.4793521,-100.7097867
2619,48193,Texas,Hamilton,5.9,31.7037655,-98.1239231
2620,48195,Texas,Hansford,2.3,36.31837489999999,-101.4339148
2621,48197,Texas,Hardeman,5.9,34.2177242,-99.634135
2622,48199,Texas,Hardin,5.5,30.15243479999999,-94.73908899999999
2623,48201,Texas,Harris,7.5,29.7751825,-95.3102505
2624,48203,Texas,Harrison,7.7,32.5539228,-94.315422
2625,48205,Texas,Hartley,2.1,35.8855926,-102.3968605
2626,48207,Texas,Haskell,6.9,33.1576031,-99.7337014
2627,48209,Texas,Hays,6.7,30.1227118,-97.8722281
2628,48211,Texas,Hemphill,3.7,31.3407403,-93.846852
2629,48213,Texas,Henderson,7.8,32.1532156,-94.7993802
2630,48215,Texas,Hidalgo,9.9,26.1003547,-98.2630684
2631,48217,Texas,Hill,8.9,32.0621768,-97.179026
2632,48219,Texas,Hockley,6.4,30.026861,-95.8458562
2633,48221,Texas,Hood,5.0,32.4296296,-97.8286368
2634,48223,Texas,Hopkins,7.1,33.2282942,-95.4777811
2635,48225,Texas,Houston,6.4,29.7604267,-95.3698028
2636,48227,Texas,Howard,6.4,32.2875944,-101.4339148
2637,48229,Texas,Hudspeth,5.7,31.5707433,-105.5943388
2638,48231,Texas,Hunt,11.4,30.0710434,-99.3379764
2639,48233,Texas,Hutchinson,5.3,35.8031909,-101.4339148
2640,48235,Texas,Irion,4.4,31.2557696,-100.8903099
2641,48237,Texas,Jack,5.6,33.2560382,-98.2212979
2642,48239,Texas,Jackson,5.2,29.0338575,-95.4343859
2643,48241,Texas,Jasper,11.4,30.9201995,-93.9965759
2644,48243,Texas,Jeff Davis,7.1,30.750805,-104.1930918
2645,48245,Texas,Jefferson,8.8,32.7573626,-94.34519259999999
2646,48247,Texas,Jim Hogg,16.5,26.995506,-98.7481167
2647,48249,Texas,Jim Wells,6.6,27.7841718,-98.04651849999999
2648,48251,Texas,Johnson,7.3,30.2767408,-98.41198109999999
2649,48253,Texas,Jones,4.2,32.7833435,-99.8124935
2650,48255,Texas,Karnes,4.8,28.9089085,-97.87216
2651,48257,Texas,Kaufman,8.7,32.5890238,-96.3088693
2652,48259,Texas,Kendall,4.5,29.9603413,-98.7481167
2653,48261,Texas,Kenedy,0.0,28.8191468,-97.8486123
2654,48263,Texas,Kent,1.5,31.0693026,-104.2171393
2655,48265,Texas,Kerr,8.0,30.0945305,-99.456155
2656,48267,Texas,Kimble,7.6,30.4338473,-99.8124935
2657,48269,Texas,King,5.1,33.644342,-100.1703257
2658,48271,Texas,Kinney,13.2,29.2934865,-100.3497895
2659,48273,Texas,Kleberg,11.7,27.4308339,-97.69822719999999
2660,48275,Texas,Knox,7.1,33.6734243,-99.8124935
2661,48277,Texas,Lamar,7.4,28.1394565,-97.0055455
2662,48279,Texas,Lamb,6.2,34.1486153,-102.3463875
2663,48281,Texas,Lampasas,8.6,31.06378399999999,-98.18169569999999
2664,48283,Texas,La Salle,8.1,28.2758921,-99.1013498
2665,48285,Texas,Lavaca,4.0,29.33590539999999,-96.83509989999999
2666,48287,Texas,Lee,5.7,30.2967161,-96.9638624
2667,48289,Texas,Leon,7.5,31.2152685,-95.9832577
2668,48291,Texas,Liberty,11.5,30.057993,-94.7954783
2669,48293,Texas,Limestone,8.2,31.5461078,-96.663812
2670,48295,Texas,Lipscomb,5.0,36.2333711,-100.2709665
2671,48297,Texas,Live Oak,4.3,29.5652286,-98.33640249999999
2672,48299,Texas,Llano,5.8,30.75934519999999,-98.67503789999999
2673,48301,Texas,Loving,15.1,33.262764,-98.51067379999999
2674,48303,Texas,Lubbock,6.2,33.5778631,-101.8551665
2675,48305,Texas,Lynn,10.9,33.1446401,-101.7979613
2676,48307,Texas,McCulloch,4.3,31.2016122,-99.2785583
2677,48309,Texas,McLennan,6.2,31.5182285,-97.179026
2678,48311,Texas,McMullen,14.1,28.3102323,-98.5721016
2679,48313,Texas,Madison,5.7,30.9888479,-95.94097099999999
2680,48315,Texas,Marion,8.0,29.5713402,-98.1402865
2681,48317,Texas,Martin,3.5,32.2364722,-101.9804613
2682,48319,Texas,Mason,6.8,30.7487884,-99.230611
2683,48321,Texas,Matagorda,6.4,28.691133,-95.96827139999999
2684,48323,Texas,Maverick,13.1,28.7410473,-100.3497895
2685,48325,Texas,Medina,6.6,29.2987871,-99.0128926
2686,48327,Texas,Menard,8.3,30.91767359999999,-99.7864587
2687,48329,Texas,Midland,3.4,31.9973456,-102.0779146
2688,48331,Texas,Milam,9.6,31.4324041,-93.8457416
2689,48333,Texas,Mills,3.6,31.6137467,-98.5721016
2690,48335,Texas,Mitchell,5.5,32.3360516,-100.8903099
2691,48337,Texas,Montague,6.6,33.6649474,-97.7205807
2692,48339,Texas,Montgomery,6.1,30.3882613,-95.69633549999999
2693,48341,Texas,Moore,4.1,29.0552433,-99.0103089
2694,48343,Texas,Morris,12.7,33.122847,-94.7691586
2695,48345,Texas,Motley,11.0,34.1280332,-100.7097867
2696,48347,Texas,Nacogdoches,8.6,31.6035129,-94.6554874
2697,48349,Texas,Navarro,10.9,31.99849,-96.3783131
2698,48351,Texas,Newton,12.1,30.8485337,-93.7574008
2699,48353,Texas,Nolan,7.7,32.2735525,-100.2442826
2700,48355,Texas,Nueces,6.6,27.7693351,-97.4814163
2701,48357,Texas,Ochiltree,5.2,36.2921544,-100.8000051
2702,48359,Texas,Oldham,7.4,35.4247226,-102.6216211
2703,48361,Texas,Orange,8.4,30.0929879,-93.7365549
2704,48363,Texas,Palo Pinto,8.3,32.7679859,-98.2987543
2705,48365,Texas,Panola,5.7,32.1920035,-94.315422
2706,48367,Texas,Parker,6.1,33.0553975,-96.6219376
2707,48369,Texas,Parmer,3.6,34.4604292,-102.7135121
2708,48371,Texas,Pecos,4.8,31.4229124,-103.4932293
2709,48373,Texas,Polk,10.0,30.7150882,-94.81059549999999
2710,48375,Texas,Potter,5.3,35.404373,-101.9804613
2711,48377,Texas,Presidio,9.6,29.5607383,-104.3721465
2712,48379,Texas,Rains,7.9,32.9009129,-95.77212039999999
2713,48381,Texas,Randall,3.9,34.9020377,-101.7979613
2714,48383,Texas,Reagan,2.2,31.2179337,-96.7834522
2715,48385,Texas,Real,12.0,29.8851459,-99.8124935
2716,48387,Texas,Red River,7.2,33.6880496,-96.33890629999999
2717,48389,Texas,Reeves,6.7,31.4307975,-103.7289167
2718,48391,Texas,Refugio,6.7,28.3052838,-97.2752704
2719,48393,Texas,Roberts,1.9,35.8540979,-100.8903099
2720,48395,Texas,Robertson,9.2,31.0080004,-96.49297969999999
2721,48397,Texas,Rockwall,5.9,32.93123360000001,-96.4597089
2722,48399,Texas,Runnels,3.4,31.8714508,-99.99122539999999
2723,48401,Texas,Rusk,4.9,31.7960064,-95.15022139999999
2724,48403,Texas,Sabine,12.1,31.2974233,-93.8248241
2725,48405,Texas,San Augustine,16.3,31.5299029,-94.1060282
2726,48407,Texas,San Jacinto,12.6,30.5187687,-95.1432068
2727,48409,Texas,San Patricio,5.2,27.9544619,-97.77194190000002
2728,48411,Texas,San Saba,4.9,31.1957234,-98.718098
2729,48413,Texas,Schleicher,4.1,30.9234947,-100.5296115
2730,48415,Texas,Scurry,3.3,32.5187487,-96.3808167
2731,48417,Texas,Shackelford,3.8,32.8242297,-99.2785583
2732,48419,Texas,Shelby,7.9,30.0216106,-96.5983064
2733,48421,Texas,Sherman,3.7,33.6356618,-96.6088805
2734,48423,Texas,Smith,7.2,32.3352505,-95.3102505
2735,48425,Texas,Somervell,2.1,32.2547696,-97.7416703
2736,48427,Texas,Starr,13.8,26.6215167,-98.7481167
2737,48429,Texas,Stephens,3.9,32.7399935,-98.8400144
2738,48431,Texas,Sterling,0.3,31.78149299999999,-101.0711758
2739,48433,Texas,Stonewall,6.9,30.2360359,-98.6644769
2740,48435,Texas,Sutton,4.3,30.5598827,-100.5296115
2741,48437,Texas,Swisher,6.4,34.5532757,-101.7979613
2742,48439,Texas,Tarrant,6.9,32.7732044,-97.35165579999999
2743,48441,Texas,Taylor,5.9,30.5707551,-97.40944379999999
2744,48443,Texas,Terrell,3.7,32.7359626,-96.2752569
2745,48445,Texas,Terry,6.5,33.0909654,-102.3463875
2746,48447,Texas,Throckmorton,2.6,33.1787153,-99.17757560000001
2747,48449,Texas,Titus,7.5,33.2493126,-94.976654
2748,48451,Texas,Tom Green,4.7,31.3839017,-100.439656
2749,48453,Texas,Travis,6.0,31.1354588,-97.0027678
2750,48455,Texas,Trinity,9.9,30.94518619999999,-95.375496
2751,48457,Texas,Tyler,11.5,32.3512601,-95.30106239999999
2752,48459,Texas,Upshur,7.9,32.7099747,-94.976654
2753,48461,Texas,Upton,4.3,31.33848429999999,-101.9804613
2754,48463,Texas,Uvalde,8.1,29.20968359999999,-99.7861679
2755,48465,Texas,Val Verde,9.3,29.8687682,-101.1617356
2756,48467,Texas,Van Zandt,6.1,32.4936974,-95.81428849999999
2757,48469,Texas,Victoria,6.5,28.8052674,-97.0035982
2758,48471,Texas,Walker,4.4,29.7368764,-95.4370505
2759,48473,Texas,Waller,8.3,30.0566085,-95.9268986
2760,48475,Texas,Ward,4.4,31.5395559,-103.1279039
2761,48477,Texas,Washington,5.1,30.2352956,-96.365157
2762,48479,Texas,Webb,6.0,27.7925109,-99.4228149
2763,48481,Texas,Wharton,6.6,29.3116366,-96.1027371
2764,48483,Texas,Wheeler,3.9,35.4453257,-100.2709552
2765,48485,Texas,Wichita,6.1,33.9309651,-98.7481167
2766,48487,Texas,Wilbarger,7.5,34.0688089,-99.2785583
2767,48489,Texas,Willacy,11.5,26.4948223,-97.69822719999999
2768,48491,Texas,Williamson,6.0,30.7591685,-97.69822719999999
2769,48493,Texas,Wilson,5.8,33.31703520000001,-101.7240454
2770,48495,Texas,Winkler,2.5,31.76846,-103.0817903
2771,48497,Texas,Wise,7.5,33.2895861,-97.69822719999999
2772,48499,Texas,Wood,8.9,32.8296216,-95.35208759999999
2773,48501,Texas,Yoakum,8.1,29.2877469,-97.15193099999999
2774,48503,Texas,Young,5.6,33.2200087,-98.7481167
2775,48505,Texas,Zapata,12.2,26.9072605,-99.27142549999999
2776,48507,Texas,Zavala,12.2,31.1585242,-94.4263124
2777,49001,Utah,Beaver,3.8,38.2769149,-112.6410518
2778,49003,Utah,Box Elder,6.3,41.5380087,-113.1918021
2779,49005,Utah,Cache,5.5,41.7560026,-111.7614661
2780,49007,Utah,Carbon,7.4,39.6479807,-110.6168921
2781,49009,Utah,Daggett,4.3,40.9053845,-109.5211063
2782,49011,Utah,Davis,4.2,40.9628845,-112.0953297
2783,49013,Utah,Duchesne,5.2,40.1632913,-110.4029329
2784,49015,Utah,Emery,5.7,38.9230307,-111.2487809
2785,49017,Utah,Garfield,8.6,37.8400344,-111.2845025
2786,49019,Utah,Grand,7.1,39.0086287,-109.5613343
2787,49021,Utah,Iron,10.5,37.7854715,-113.1918021
2788,49023,Utah,Juab,3.8,39.7108104,-112.7152125
2789,49025,Utah,Kane,7.0,37.293251,-112.4291464
2790,49027,Utah,Millard,4.3,39.0611744,-113.1918021
2791,49029,Utah,Morgan,6.0,41.03605599999999,-111.6768769
2792,49031,Utah,Piute,6.8,38.3997408,-112.1430215
2793,49033,Utah,Rich,6.2,41.5629707,-111.1891151
2794,49035,Utah,Salt Lake,5.8,40.7607793,-111.8910474
2795,49037,Utah,San Juan,8.4,37.4634157,-109.7591675
2796,49039,Utah,Sanpete,8.3,39.3090085,-111.5706786
2797,49041,Utah,Sevier,5.9,38.5863615,-112.2582612
2798,49043,Utah,Summit,3.2,37.801087,-112.9363354
2799,49045,Utah,Tooele,7.1,40.53077760000001,-112.29828
2800,49047,Utah,Uintah,5.1,41.1441104,-111.9232738
2801,49049,Utah,Utah,5.5,39.3209801,-111.0937311
2802,49051,Utah,Wasatch,4.7,40.3629418,-110.9983515
2803,49053,Utah,Washington,7.7,37.1305373,-113.5082867
2804,49055,Utah,Wayne,2.1,38.3337024,-110.8076084
2805,49057,Utah,Weber,6.3,41.2602635,-111.9522491
2806,50001,Vermont,Addison,5.8,44.0886671,-73.30262200000001
2807,50003,Vermont,Bennington,5.7,42.8781345,-73.1967741
2808,50005,Vermont,Caledonia,7.2,44.55051,-72.04819069999999
2809,50007,Vermont,Chittenden,5.0,43.7271064,-72.9428417
2810,50009,Vermont,Essex,9.4,44.4905054,-73.1112433
2811,50011,Vermont,Franklin,4.9,44.9812585,-72.91655469999999
2812,50013,Vermont,Grand Isle,7.4,44.72254359999999,-73.2923538
2813,50015,Vermont,Lamoille,4.3,44.64334179999999,-72.6314026
2814,50017,Vermont,Orange,4.5,44.148376,-72.4030806
2815,50019,Vermont,Orleans,5.6,44.8113194,-72.2025287
2816,50021,Vermont,Rutland,6.6,43.6106237,-72.9726065
2817,50023,Vermont,Washington,4.8,44.105619,-72.43260099999999
2818,50025,Vermont,Windham,6.8,43.1734338,-72.7234481
2819,50027,Vermont,Windsor,5.1,43.4799996,-72.3865679
2820,51001,Virginia,Accomack,6.8,37.7063323,-75.8069082
2821,51003,Virginia,Albemarle,3.8,38.0567092,-78.6114999
2822,51005,Virginia,Alleghany,5.1,37.8531975,-80.0534923
2823,51007,Virginia,Amelia,5.0,37.3212714,-77.973865
2824,51009,Virginia,Amherst,6.6,37.5851412,-79.0514134
2825,51011,Virginia,Appomattox,6.6,37.3570894,-78.8252911
2826,51013,Virginia,Arlington,3.7,38.8799697,-77.1067698
2827,51015,Virginia,Augusta,4.7,38.2004562,-79.24511489999999
2828,51017,Virginia,Bath,6.0,38.111733,-79.6502105
2829,51019,Virginia,Bedford,5.8,37.3343079,-79.52308769999999
2830,51021,Virginia,Bland,8.7,37.1021861,-81.116215
2831,51023,Virginia,Botetourt,4.6,37.5774613,-79.7848422
2832,51025,Virginia,Brunswick,10.5,36.7570589,-77.8367282
2833,51027,Virginia,Buchanan,10.6,37.5273566,-79.67976139999999
2834,51029,Virginia,Buckingham,11.2,37.50700800000001,-78.5660852
2835,51031,Virginia,Campbell,6.0,37.221014,-79.1096901
2836,51033,Virginia,Caroline,8.6,38.0445557,-77.2864879
2837,51035,Virginia,Carroll,6.7,36.6778699,-80.7214417
2838,51036,Virginia,Charles City,8.2,37.4018216,-77.1485163
2839,51037,Virginia,Charlotte,4.9,37.0467412,-78.6114999
2840,51041,Virginia,Chesterfield,6.8,37.3770935,-77.5049863
2841,51043,Virginia,Clarke,6.0,39.15165830000001,-77.973865
2842,51045,Virginia,Craig,4.1,37.44658950000001,-80.23213129999999
2843,51047,Virginia,Culpeper,7.3,38.4729632,-77.9962512
